Incident Id,Call Type,Date,Location,Incident Number
1594,Traffic,10/12/2011 09:11:00 PM,S Willard St/chittenden Dr,11BU024146
1597,Traffic,10/12/2011 09:25:00 PM,Pine St/flynn Ave,11BU024149
1599,Domestic Disturbance,10/12/2011 09:39:00 PM,Lyman Ave,11BU024151
1600,Traffic,10/12/2011 09:39:00 PM,Pine St/locust St,11BU024152
1603,Traffic,10/12/2011 10:05:00 PM,King St/st Paul St,11BU024155
1606,Traffic,10/12/2011 11:17:00 PM,Birchcliff Pkwy/pine St,11BU024158
1609,Traffic,10/12/2011 11:40:00 PM,S Union St/buell St,11BU024161
1610,Traffic,10/12/2011 11:52:00 PM,East Ave/main St,11BU024162
1611,Traffic,10/12/2011 11:58:00 PM,St Paul St/college St,11BU024163
1614,Traffic,10/13/2011 12:15:00 AM,S Willard St/shelburne Rd,11BU024166
1615,Traffic,10/13/2011 12:16:00 AM,Battery St/college St,11BU024167
1617,Traffic,10/13/2011 12:40:00 AM,Main St/ University Hgts,11BU024169
1624,Ordinance Violation - Other,10/13/2011 01:54:00 AM,Main St,11BU024176
1625,Assault - Simple,10/13/2011 03:08:00 AM,College St/s Winooski Ave,11BU024177
1627,Noise,10/13/2011 04:30:00 AM,Main St/pine St,11BU024179
1628,Vandalism,10/13/2011 05:44:00 AM,Church St/cherry St,11BU024180
1629,Trespass,10/13/2011 06:35:00 AM,Pine St,11BU024181
1636,Vandalism,10/13/2011 08:10:00 AM,Loomis St,11BU024188
1645,Ordinance Violation - Other,10/13/2011 12:27:00 PM,Cherry St,11BU024197
1648,Trespass,10/13/2011 01:24:00 PM,N Winooski Ave,11BU024200
1649,Trespass,10/13/2011 01:26:00 PM,Pearl St,11BU024201
1651,Trespass,10/13/2011 01:33:00 PM,Church St,11BU024203
1652,Trespass,10/13/2011 02:16:00 PM,Mansfield Ave,11BU024204
1656,Intoxication,10/13/2011 02:30:00 PM,Main St / S Winooski Ave,11BU024208
1658,Ordinance Violation - Other,10/13/2011 02:52:00 PM,Beltline/n Ave Exch Northbound,11BU024210
1659,Intoxication,10/13/2011 03:08:00 PM,Pearl St,11BU024211
1664,Robbery,10/13/2011 04:21:00 PM,S Winooski Ave/bank St,11BU024216
1668,Ordinance Violation - Other,10/13/2011 04:54:00 PM,,11BU024220
1669,Traffic,10/13/2011 04:56:00 PM,Beltline/plattsburgh Ave,11BU024221
1672,Burglary,10/13/2011 05:23:00 PM,Elmwood Ave,11BU024224
1675,Trespass,10/13/2011 07:00:00 PM,Main St,11BU024227
1676,Traffic,10/13/2011 07:09:00 PM,Main St/s Winooski Ave,11BU024228
1677,Traffic,10/13/2011 07:31:00 PM,Pearl St/green St,11BU024229
1680,Traffic,10/13/2011 08:00:00 PM,Main St/church St,11BU024232
1686,Domestic Disturbance,10/13/2011 09:24:00 PM,Green Acres Dr,11BU024238
1689,Traffic,10/13/2011 09:31:00 PM,North Ave/lakewood Pkwy,11BU024241
1690,Intoxication,10/13/2011 09:51:00 PM,Main St,11BU024242
1694,Noise,10/13/2011 10:33:00 PM,Fairfield Dr,11BU024246
1695,Noise,10/13/2011 11:00:00 PM,Lafayette Pl,11BU024247
1696,Trespass,10/13/2011 11:01:00 PM,Church St,11BU024248
1697,Vandalism,10/13/2011 11:11:00 PM,Grant St/clark St,11BU024249
1698,Noise,10/13/2011 11:24:00 PM,Hungerford Ter,11BU024250
1702,Noise,10/14/2011 12:37:00 AM,College St,11BU024254
1703,Noise,10/14/2011 01:11:00 AM,College St,11BU024255
1704,Intoxication,10/14/2011 01:43:00 AM,Elmwood Ave,11BU024256
1705,Traffic,10/14/2011 02:03:00 AM,Main St/east Ave,11BU024257
1708,Robbery,10/14/2011 02:33:00 AM,Pearl St/hungerford Terr,11BU024260
1709,Intoxication,10/14/2011 02:37:00 AM,Colchester Ave,11BU024261
1715,Burglary,10/14/2011 08:45:00 AM,Elmwood Ave,11BU024267
1719,Mental Health Issue,10/14/2011 09:45:00 AM,S Winooski Ave,11BU024271
1722,Mental Health Issue,10/14/2011 10:22:00 AM,Main St,11BU024274
1724,Traffic,10/14/2011 10:46:00 AM,Mansfield Ave/loomis St,11BU024276
1725,Mental Health Issue,10/14/2011 10:58:00 AM,Cherry St,11BU024277
1726,Stolen Vehicle,10/14/2011 11:08:00 AM,Lafayette Pl,11BU024278
1728,Ordinance Violation - Other,10/14/2011 11:10:00 AM,N Winooski Ave,11BU024280
1732,Trespass,10/14/2011 12:16:00 PM,College St,11BU024284
1740,Intoxication,10/14/2011 02:25:00 PM,College St,11BU024292
1743,Intoxication,10/14/2011 02:41:00 PM,Church St,11BU024295
1748,Traffic,10/14/2011 03:36:00 PM,Elmwood Ave,11BU024300
1749,Trespass,10/14/2011 03:41:00 PM,Hillside Terr,11BU024301
1752,Trespass,10/14/2011 04:27:00 PM,College St,11BU024304
1753,Ordinance Violation - Other,10/14/2011 04:30:00 PM,Church St,11BU024305
1754,Ordinance Violation - Other,10/14/2011 05:54:00 PM,College St/church St,11BU024306
1756,Traffic,10/14/2011 06:03:00 PM,North Ave,11BU024308
1757,Mental Health Issue,10/14/2011 06:09:00 PM,North St,11BU024309
1758,Trespass,10/14/2011 06:16:00 PM,Cherry St. / Church St.,11BU024310
1761,Traffic,10/14/2011 06:39:00 PM,S Winooski Ave/king St,11BU024313
1766,Noise,10/14/2011 07:42:00 PM,North St,11BU024318
1768,Traffic,10/14/2011 07:54:00 PM,Mansfield Ave/loomis St,11BU024320
1769,Traffic,10/14/2011 08:00:00 PM,S Prospect St/prospect Pkwy,11BU024321
1770,Stolen Vehicle,10/14/2011 08:02:00 PM,S Winooski Ave/elm Terr,11BU024322
1771,Traffic,10/14/2011 08:19:00 PM,Main St/battery St,11BU024323
1773,Traffic,10/14/2011 08:29:00 PM,Kilburn St/st Paul St,11BU024325
1775,Trespass,10/14/2011 08:44:00 PM,George St,11BU024327
1776,Traffic,10/14/2011 09:03:00 PM,North Ave/north St,11BU024328
1780,Intoxication,10/14/2011 09:43:00 PM,Pearl St,11BU024332
1781,Domestic Disturbance,10/14/2011 09:43:00 PM,Woodbury Rd,11BU024333
1783,Domestic Disturbance,10/15/2011 12:03:00 AM,King St,11BU024335
1785,Ordinance Violation - Other,10/14/2011 10:10:00 PM,Cherry St. / Church St.,11BU024337
1787,Traffic,10/14/2011 10:25:00 PM,S Winooski Ave/bank St,11BU024339
1788,Trespass,10/15/2011 12:35:00 AM,Church St,11BU024340
1791,Noise,10/14/2011 10:46:00 PM,Franklin Sq,11BU024343
1792,Traffic,10/14/2011 10:47:00 PM,Main St/st Paul St,11BU024344
1793,Traffic,10/14/2011 11:19:00 PM,So Willard St/ledge Rd,11BU024345
1794,Traffic,10/14/2011 11:44:00 PM,Colchester Ave/nash Pl,11BU024346
1795,Traffic,10/15/2011 12:30:00 AM,Main St/s Winooski Ave,11BU024347
1799,Ordinance Violation - Other,10/15/2011 01:00:00 AM,Church St,11BU024351
1804,Intoxication,10/15/2011 02:07:00 AM,S Willard St,11BU024356
1806,Noise,10/15/2011 02:20:00 AM,Pine St,11BU024358
1809,Assault - Simple,10/15/2011 02:50:00 AM,St Paul St/main St,11BU024361
1811,Noise,10/15/2011 06:23:00 AM,Battery St/maple St,11BU024363
1813,Trespass,10/15/2011 08:55:00 AM,King St,11BU024365
1822,Intoxication,10/15/2011 11:46:00 AM,Colchester Ave,11BU024374
1825,Intoxication,10/15/2011 12:43:00 PM,St Paul St,11BU024377
1829,Intoxication,10/15/2011 01:13:00 PM,Center St,11BU024381
1835,Ordinance Violation - Other,10/15/2011 03:14:00 PM,College St,11BU024387
1836,Intoxication,10/15/2011 03:22:00 PM,S Winooski Ave,11BU024388
1844,Ordinance Violation - Other,10/15/2011 05:55:00 PM,Cherry St,11BU024396
1846,Vandalism,10/15/2011 06:19:00 PM,Church St,11BU024398
1848,Ordinance Violation - Other,10/15/2011 06:40:00 PM,Main St/battery St,11BU024400
1851,Domestic Disturbance,10/15/2011 07:09:00 PM,King St,11BU024403
1853,Noise,10/15/2011 07:42:00 PM,North St/mansfield Ave,11BU024405
1854,Ordinance Violation - Other,10/15/2011 07:48:00 PM,S Union St / College St,11BU024406
1855,Traffic,10/15/2011 07:57:00 PM,Pearl St/n Union St,11BU024407
1857,Traffic,10/15/2011 08:14:00 PM,Rt 127/north Ave,11BU024409
1859,Trespass,10/15/2011 08:41:00 PM,N Champlain St,11BU024411
1861,Traffic,10/15/2011 09:15:00 PM,North Ave/starr Farm Rd,11BU024413
1862,Traffic,10/15/2011 09:20:00 PM,S Willard St/howard St,11BU024414
1864,Traffic,10/15/2011 09:43:00 PM,Rt 127/north Ave,11BU024416
1865,Traffic,10/15/2011 09:46:00 PM,St Paul St/s Union St,11BU024417
1866,Noise,10/15/2011 09:53:00 PM,North St/mansfield Ave,11BU024418
1868,Traffic,10/15/2011 10:02:00 PM,Riverside Ave/intervale Ave,11BU024420
1870,Domestic Disturbance,10/15/2011 10:13:00 PM,Convent Sq,11BU024422
1872,Traffic,10/15/2011 10:23:00 PM,College St/s Prospect St,11BU024424
1873,Intoxication,10/15/2011 10:26:00 PM,Pine St,11BU024425
1874,Domestic Disturbance,10/15/2011 10:31:00 PM,S Willard St/pearl St,11BU024426
1877,Trespass,10/15/2011 10:43:00 PM,Church St,11BU024429
1879,Ordinance Violation - Other,10/15/2011 11:03:00 PM,Pearl St/green St,11BU024431
1880,Noise,10/15/2011 11:21:00 PM,S Union St,11BU024432
1881,Noise,10/15/2011 11:28:00 PM,Hickok Pl,11BU024433
1883,Noise,10/15/2011 11:45:00 PM,College St / Hungerford Terr,11BU024435
1884,Noise,10/15/2011 11:55:00 PM,S Union St,11BU024436
1885,Traffic,10/16/2011 12:15:00 AM,Main St/s Union St,11BU024437
1886,Intoxication,10/16/2011 12:30:00 AM,Main St,11BU024438
1887,Intoxication,10/16/2011 12:33:00 AM,Buell St,11BU024439
1888,Noise,10/16/2011 12:47:00 AM,N Willard St,11BU024440
1889,Traffic,10/16/2011 12:51:00 AM,Riverside Ave/hillside Terr,11BU024441
1890,Intoxication,10/16/2011 01:02:00 AM,Main St/s Winooski Ave,11BU024442
1891,Noise,10/16/2011 01:12:00 AM,N Willard St,11BU024443
1892,Intoxication,10/16/2011 01:23:00 AM,S Willard St/bradley St,11BU024444
1894,Trespass,10/16/2011 01:53:00 AM,Main St,11BU024446
1895,Intoxication,10/16/2011 01:53:00 AM,Church St / College St,11BU024447
1896,Intoxication,10/16/2011 01:56:00 AM,Main St,11BU024448
1902,Intoxication,10/16/2011 02:45:00 AM,North St,11BU024454
1908,Vandalism,10/16/2011 09:06:00 AM,N Champlain St,11BU024460
1909,Traffic,10/16/2011 09:12:00 AM,N Prospect St/prospect Hill,11BU024461
1913,Traffic,10/16/2011 11:26:00 AM,Shelburne Rd/ledge Rd,11BU024465
1916,Traffic,10/16/2011 01:57:00 PM,Park St/sherman St,11BU024468
1920,Domestic Disturbance,10/16/2011 03:12:00 PM,Manhattan Dr,11BU024472
1923,Domestic Disturbance,10/16/2011 03:36:00 PM,Pine St,11BU024475
1925,Mental Health Issue,10/16/2011 03:52:00 PM,Cherry St,11BU024477
1928,Domestic Disturbance,10/16/2011 04:24:00 PM,Maple St,11BU024480
1929,Intoxication,10/16/2011 04:34:00 PM,S Winooski Ave,11BU024481
1931,Intoxication,10/16/2011 04:52:00 PM,Pearl St,11BU024483
1934,Intoxication,10/16/2011 06:05:00 PM,Colchester Ave,11BU024486
1935,Intoxication,10/16/2011 06:47:00 PM,Colchester Ave,11BU024487
1938,Traffic,10/16/2011 07:46:00 PM,S Willard St / Maple St,11BU024490
1941,Traffic,10/16/2011 08:08:00 PM,Manhattan Dr/lafountain St,11BU024493
1945,Traffic,10/16/2011 08:49:00 PM,North Ave/avenue A,11BU024497
1946,Traffic,10/16/2011 08:58:00 PM,North Ave/crowley St,11BU024498
1950,Domestic Disturbance,10/16/2011 09:58:00 PM,N Champlain /cedar St,11BU024502
1958,Intoxication,10/17/2011 01:34:00 AM,Main St,11BU024510
1959,Trespass,10/17/2011 01:59:00 AM,Main St,11BU024511
1963,Stolen Vehicle,10/17/2011 08:44:00 AM,Pearl St/s Prospect St,11BU024515
1966,Assault - Simple,10/17/2011 09:26:00 AM,Spring St,11BU024518
1968,Traffic,10/17/2011 09:54:00 AM,North Ave/lakewood Pkwy,11BU024520
1969,Ordinance Violation - Other,10/17/2011 10:12:00 AM,N Winooski Ave,11BU024521
1970,Intoxication,10/17/2011 10:22:00 AM,S Winooski Ave/cherry St,11BU024522
1978,Traffic,10/17/2011 12:05:00 PM,Park St/sherman St,11BU024530
1982,Noise,10/17/2011 01:04:00 PM,City Hall Park,11BU024534
1983,Trespass,10/17/2011 01:14:00 PM,Main St,11BU024535
1986,Trespass,10/17/2011 01:30:00 PM,Intervale Rd,11BU024538
1990,Mental Health Issue,10/17/2011 02:27:00 PM,North St,11BU024542
1992,Trespass,10/17/2011 03:48:00 PM,Pine St,11BU024544
1997,Traffic,10/17/2011 03:12:00 PM,Pearl St/battery St,11BU024549
1998,Traffic,10/17/2011 03:29:00 PM,North St/intervale Ave,11BU024550
2001,Traffic,10/17/2011 03:51:00 PM,S Union St/maple St,11BU024553
2005,Intoxication,10/17/2011 04:20:00 PM,N Winooski Ave,11BU024557
2006,Traffic,10/17/2011 04:32:00 PM,North Ave / Convent Sq,11BU024558
2010,Trespass,10/17/2011 05:22:00 PM,N Winooski Ave,11BU024562
2017,Mental Health Issue,10/17/2011 06:36:00 PM,N Winooski Ave,11BU024569
2022,Traffic,10/17/2011 07:23:00 PM,Main St/st Paul St,11BU024574
2025,Traffic,10/17/2011 07:34:00 PM,Main St/s Union St,11BU024577
2026,Trespass,10/17/2011 08:09:00 PM,Main St,11BU024578
2027,Traffic,10/17/2011 08:18:00 PM,Shelburne Rd/flynn Ave,11BU024579
2028,Traffic,10/17/2011 08:27:00 PM,North Ave/ethan Allen Parkway,11BU024580
2030,Traffic,10/17/2011 08:33:00 PM,St Paul St/cherry St,11BU024582
2031,Traffic,10/17/2011 08:35:00 PM,S Willard St/st Paul St,11BU024583
2032,Traffic,10/17/2011 08:37:00 PM,North Ave/ward St,11BU024584
2033,Traffic,10/17/2011 08:54:00 PM,St Paul St/cherry St,11BU024585
2038,Assault - Simple,10/17/2011 09:29:00 PM,North St/murray St,11BU024590
2039,Traffic,10/17/2011 10:01:00 PM,Beltline/manhattan Dr,11BU024591
2042,Traffic,10/17/2011 10:05:00 PM,Shelburne Rd/locust St,11BU024594
2044,Traffic,10/17/2011 10:22:00 PM,Loomis St/booth St,11BU024596
2048,Traffic,10/17/2011 11:14:00 PM,Main St/s Prospect St,11BU024600
2050,Traffic,10/18/2011 12:16:00 AM,Main St/university Heights,11BU024602
2052,Traffic,10/18/2011 01:44:00 AM,North St,11BU024604
2057,Intoxication,10/18/2011 04:24:00 AM,Colchester Ave,11BU024609
2060,Traffic,10/18/2011 07:38:00 AM,Bank St,11BU024612
2061,Traffic,10/18/2011 08:35:00 AM,S Winooski Ave/maple St,11BU024613
2066,Traffic,10/18/2011 09:47:00 AM,North Ave/beltline,11BU024618
2068,Trespass,10/18/2011 10:33:00 AM,Archibald St,11BU024620
2069,Vandalism,10/03/2011 02:03:00 PM,St Paul St,11BU024621
2072,Trespass,10/18/2011 10:58:00 AM,Main St,11BU024624
2075,Mental Health Issue,10/18/2011 11:17:00 AM,Church St,11BU024627
2079,Burglary,10/18/2011 12:26:00 PM,S Willard St,11BU024631
2087,Traffic,10/18/2011 12:58:00 PM,Maple St/s Champlain St,11BU024639
2090,Trespass,10/18/2011 01:22:00 PM,Elmwood Ave,11BU024642
2097,Trespass,10/18/2011 02:47:00 PM,N Champlain St,11BU024649
2099,Trespass,10/18/2011 03:27:00 PM,Cherry St,11BU024651
2101,Trespass,10/18/2011 03:31:00 PM,Main St,11BU024653
2103,Trespass,10/18/2011 04:20:00 PM,Church St,11BU024655
2109,Domestic Disturbance,10/18/2011 05:39:00 PM,Lyman Av,11BU024661
2119,Noise,10/18/2011 08:14:00 PM,Northgate Rd,11BU024671
2120,Traffic,10/18/2011 08:26:00 PM,S Winooski Ave/cherry St,11BU024672
2121,Traffic,10/18/2011 08:27:00 PM,North St/mansfield Ave,11BU024673
2122,Trespass,10/18/2011 08:34:00 PM,Church St,11BU024674
2124,Vandalism,10/18/2011 10:23:00 PM,Bright St,11BU024676
2128,Intoxication,10/18/2011 10:57:00 PM,Main St,11BU024680
2130,Traffic,10/18/2011 11:28:00 PM,Colchester Ave/thibault Pkwy,11BU024682
2131,Traffic,10/18/2011 11:51:00 PM,College St/s Williams St,11BU024683
2132,Noise,10/18/2011 11:56:00 PM,Church St,11BU024684
2134,Traffic,10/19/2011 12:14:00 AM,Riverside Ave/hillside Terr,11BU024686
2135,Traffic,10/19/2011 12:51:00 AM,N Prospect St/loomis St,11BU024687
2136,Traffic,10/19/2011 01:03:00 AM,Main St / S Winooski Ave,11BU024688
2137,Intoxication,10/19/2011 02:17:00 AM,Colchester Ave,11BU024689
2141,Traffic,10/19/2011 07:35:00 AM,Shelburne Rd/prospect Pkwy,11BU024693
2145,Ordinance Violation - Other,10/19/2011 09:26:00 AM,Main Street,11BU024697
2146,Domestic Disturbance,10/19/2011 09:30:00 AM,Northshore Dr,11BU024698
2154,Trespass,10/19/2011 10:59:00 AM,S Winooski Ave,11BU024706
2156,Intoxication,10/19/2011 11:10:00 AM,Colchester Av,11BU024708
2158,Trespass,10/19/2011 11:21:00 AM,City Hall Park,11BU024710
2160,Mental Health Issue,10/19/2011 11:46:00 AM,Northgate Rd,11BU024712
2161,Traffic,10/19/2011 11:58:00 AM,Pine St / Howard St,11BU024713
2163,Ordinance Violation - Other,10/19/2011 12:29:00 PM,Bank St,11BU024715
2170,Trespass,10/19/2011 01:42:00 PM,S Winooski Av,11BU024722
2172,Assault - Simple,10/19/2011 01:55:00 PM,50 Cherry St P&p,11BU024724
2173,Traffic,10/19/2011 02:00:00 PM,S Winooski Ave/college St,11BU024725
2183,Traffic,10/19/2011 04:27:00 PM,Elmwood Ave/grant St,11BU024735
2186,Intoxication,10/19/2011 03:53:00 PM,Maint St/summit St,11BU024738
2187,Traffic,10/19/2011 04:02:00 PM,Pearl St/elmwood Ave,11BU024739
2193,Ordinance Violation - Other,10/19/2011 05:15:00 PM,Bank St/center St,11BU024745
2194,Intoxication,10/19/2011 05:16:00 PM,Pearl St,11BU024746
2199,Ordinance Violation - Other,10/19/2011 05:56:00 PM,College St/center St,11BU024751
2202,Traffic,10/19/2011 06:33:00 PM,N Winooski Ave/n Union St,11BU024754
2205,Traffic,10/19/2011 06:58:00 PM,Schmanska Park,11BU024757
2207,Traffic,10/19/2011 07:05:00 PM,North St/n Willard St,11BU024759
2208,Vandalism,10/19/2011 07:23:00 PM,Rose St,11BU024760
2210,Traffic,10/19/2011 08:06:00 PM,Battery St/college St,11BU024762
2211,Ordinance Violation - Other,10/19/2011 08:29:00 PM,Cherry St,11BU024763
2216,Domestic Disturbance,10/19/2011 09:08:00 PM,N Champlain St,11BU024768
2226,Noise,10/20/2011 12:09:00 AM,N Winooski Ave,11BU024778
2228,Traffic,10/20/2011 12:15:00 AM,Main St/s Prospect St,11BU024780
2229,Traffic,10/20/2011 12:27:00 AM,S Willard St/bradley St,11BU024781
2231,Traffic,10/20/2011 01:01:00 AM,College St/s Prospect St,11BU024783
2232,Traffic,10/20/2011 01:34:00 AM,Main St/university Heights,11BU024784
2233,Traffic,10/20/2011 01:46:00 AM,Main St/s Willard St,11BU024785
2236,Mental Health Issue,10/20/2011 03:31:00 AM,Pearl St/church St,11BU024788
2238,Trespass,10/20/2011 06:34:00 AM,Pine St,11BU024790
2240,Traffic,10/20/2011 06:59:00 AM,Main St,11BU024792
2241,Vandalism,10/20/2011 07:48:00 AM,Lafountain St,11BU024793
2244,Traffic,10/20/2011 07:40:00 AM,College St/s. Champlain St,11BU024796
2246,Ordinance Violation - Other,10/20/2011 08:20:00 AM,Bank St/center St,11BU024798
2247,Traffic,10/20/2011 08:42:00 AM,St. Paul St/marble Ave,11BU024799
2248,Traffic,10/20/2011 08:48:00 AM,Pearl St/williams St,11BU024800
2249,Vandalism,10/20/2011 08:57:00 AM,Cliff St,11BU024801
2250,Traffic,10/20/2011 09:19:00 AM,N Winooski Ave,11BU024802
2254,Traffic,10/20/2011 11:07:00 AM,Elmwood Ave,11BU024806
2259,Traffic,10/20/2011 11:46:00 AM,College St,11BU024811
2263,Intoxication,10/20/2011 12:39:00 PM,Main St/battery St,11BU024815
2266,Burglary,10/20/2011 01:05:00 PM,Spruce St,11BU024818
2267,Traffic,10/20/2011 01:31:00 PM,Shelburne Rd,11BU024819
2269,Vandalism,10/16/2011 06:31:00 PM,Hungerford Ter,11BU024821
2273,Intoxication,10/20/2011 04:20:00 PM,Pearl St,11BU024825
2274,Mental Health Issue,10/20/2011 02:52:00 PM,Beltline/homestead Footbridge,11BU024826
2275,Intoxication,10/20/2011 03:02:00 PM,Pearl St,11BU024827
2277,Traffic,10/20/2011 03:51:00 PM,Pine St/ Locust St.,11BU024829
2279,Mental Health Issue,10/20/2011 04:05:00 PM,Colchester Ave,11BU024831
2280,Traffic,10/20/2011 04:27:00 PM,Airport Dr,11BU024832
2283,Burglary,10/20/2011 04:49:00 PM,Cherry Ln,11BU024835
2287,Intoxication,10/20/2011 05:42:00 PM,S Winooski Ave/cherry St,11BU024839
2290,Vandalism,10/20/2011 05:55:00 PM,Poplar St,11BU024842
2295,Intoxication,10/20/2011 08:33:00 PM,Main St,11BU024847
2299,Trespass,10/20/2011 10:12:00 PM,Main St,11BU024851
2305,Intoxication,10/20/2011 11:25:00 PM,Church St,11BU024857
2306,Assault - Simple,10/20/2011 11:39:00 PM,Church St,11BU024858
2308,Noise,10/20/2011 11:46:00 PM,S Winooski Ave/adams St,11BU024860
2310,Noise,10/20/2011 11:53:00 PM,Adams St,11BU024862
2311,Noise,10/21/2011 12:15:00 AM,University Ter,11BU024863
2312,Noise,10/21/2011 12:21:00 AM,Buell St/orchard Terr,11BU024864
2313,Traffic,10/21/2011 12:27:00 AM,N Winooski Ave/n Union St,11BU024865
2315,Domestic Disturbance,10/21/2011 01:33:00 AM,Hungerford Terr,11BU024867
2316,Intoxication,10/21/2011 02:28:00 AM,Main St,11BU024868
2318,Intoxication,10/21/2011 04:33:00 AM,S Willard St,11BU024870
2323,Trespass,10/21/2011 07:52:00 AM,Main Street,11BU024875
2325,Ordinance Violation - Other,10/21/2011 08:18:00 AM,Church St,11BU024877
2326,Ordinance Violation - Other,10/21/2011 08:30:00 AM,Center St,11BU024878
2330,Trespass,10/21/2011 08:50:00 AM,North Street,11BU024882
2331,Traffic,10/21/2011 09:02:00 AM,Pearl St,11BU024883
2334,Traffic,10/21/2011 09:33:00 AM,S Prospect St/maple St,11BU024886
2337,Traffic,10/21/2011 09:58:00 AM,S Willard St/cliff St,11BU024889
2339,Vandalism,10/21/2011 10:07:00 AM,N Union St,11BU024891
2340,Ordinance Violation - Other,10/21/2011 10:10:00 AM,Battery Park,11BU024892
2345,Trespass,10/21/2011 11:34:00 AM,King St,11BU024897
2347,Traffic,10/21/2011 12:01:00 PM,S Union St/cliff St,11BU024899
2349,Vandalism,10/21/2011 12:26:00 PM,Hildred Drive,11BU024901
2355,Traffic,10/21/2011 02:05:00 PM,Shelburne Rd/189,11BU024907
2358,Traffic,10/21/2011 02:46:00 PM,S Winooski Ave / Catherine St,11BU024910
2359,Traffic,10/21/2011 02:55:00 PM,Main St / S Winooski Ave,11BU024911
2361,Traffic,10/21/2011 03:29:00 PM,Beltline/n Ave Exch Southbound,11BU024913
2363,Traffic,10/21/2011 03:45:00 PM,N Winooski Ave,11BU024915
2367,Traffic,10/21/2011 04:37:00 PM,St Paul St/college St,11BU024919
2371,Stolen Vehicle,10/21/2011 05:27:00 PM,Buell St/hungerford Terr,11BU024923
2372,Traffic,10/21/2011 06:07:00 PM,Main St/church St,11BU024924
2373,Traffic,10/21/2011 06:41:00 PM,Shelburne Rd/home Ave,11BU024925
2375,Ordinance Violation - Other,10/21/2011 06:50:00 PM,Main St/s Winooski Ave,11BU024927
2380,Traffic,10/21/2011 07:41:00 PM,Main St/s Union St,11BU024932
2383,Traffic,10/21/2011 08:52:00 PM,Pearl St/n Champlain St,11BU024935
2384,Intoxication,10/21/2011 08:54:00 PM,Pearl St,11BU024936
2385,Traffic,10/21/2011 09:02:00 PM,Colchester Ave/mansfield Ave,11BU024937
2386,Traffic,10/21/2011 09:06:00 PM,S Winooski Ave/spruce St,11BU024938
2391,Traffic,10/21/2011 09:48:00 PM,North Ave/saratoga Ave,11BU024943
2393,Traffic,10/21/2011 10:12:00 PM,Park St/monroe St,11BU024945
2395,Traffic,10/21/2011 10:38:00 PM,Park St/sherman St,11BU024947
2396,Noise,10/21/2011 10:40:00 PM,Park St,11BU024948
2400,Noise,10/21/2011 11:15:00 PM,N Willard St,11BU024952
2401,Burglary,10/21/2011 11:22:00 PM,N Willard St,11BU024953
